0,89.97,11.58
0,0,256,0.91015625,0,12.2,0.09,12.02,0.09,1886,0.6015625
0,0,256,0.96484375,1,12.61,0.24,12.29,0.07,1920,0.91015625
0,0,256,0.984375,2,12.36,0.15,12.12,0.1,1901,0.96484375
0,0,256,0.9921875,3,14.02,0.16,12.22,1.63,1917,0.984375
0,1,256,0.91015625,0,24.35,0.13,24.13,0.09,1886,0.61328125
0,1,256,0.97265625,1,24.89,0.18,24.61,0.1,1920,0.9609375
0,2,256,0.92578125,0,12.22,0.13,11.99,0.09,1886,0.6171875
0,2,256,0.97265625,1,12.48,0.16,12.24,0.07,1920,0.9140625
0,2,256,0.984375,2,12.35,0.12,12.11,0.12,1901,0.953125
0,2,256,0.984375,3,12.42,0.12,12.21,0.09,1917,0.984375
0,3,256,0.90234375,0,12.79,0.68,12.03,0.08,1886,0.609375
0,3,256,0.94140625,1,12.6,0.22,12.23,0.15,1920,0.8984375
0,3,256,0.96875,2,12.33,0.13,12.12,0.08,1901,0.96484375
0,3,256,1.0,3,12.18,0.22,11.85,0.11,1856,0.98828125
0,4,256,0.8984375,0,12.64,0.53,12.01,0.1,1886,0.60546875
0,4,256,0.97265625,1,12.96,0.52,12.24,0.21,1920,0.9296875
0,4,256,0.98828125,2,12.33,0.12,12.06,0.15,1901,0.97265625
0,4,256,1.0,3,11.69,0.12,11.47,0.11,1798,0.9921875
0,5,256,0.8984375,0,13.41,0.12,13.14,0.15,1886,0.60546875
0,5,256,0.95703125,1,13.73,0.2,13.44,0.09,1920,0.90234375
0,5,256,0.984375,2,13.63,0.09,13.42,0.12,1901,0.9609375
0,5,256,0.9921875,3,13.32,0.22,12.87,0.23,1917,0.9921875
0,6,256,0.8984375,0,13.48,0.42,12.87,0.19,1886,0.609375
0,6,256,0.96484375,1,13.29,0.16,13.05,0.08,1920,0.91796875
0,6,256,0.98046875,2,13.06,0.11,12.87,0.09,1901,0.9609375
0,6,256,1.0,3,4.43,0.11,4.16,0.15,628,0.98828125
0,7,256,0.90234375,0,13.09,0.14,12.81,0.15,1886,0.609375
0,7,256,0.953125,1,13.43,0.15,13.19,0.08,1920,0.90625
0,7,256,0.9765625,2,13.08,0.12,12.86,0.1,1901,0.95703125
0,7,256,0.99609375,3,12.83,0.21,12.54,0.09,1917,0.984375
