0,162.17,2.92
0,0,256,0.91796875,0,12.62,0.29,11.92,0.41,1886,0.62109375
0,0,256,0.96484375,1,12.56,0.27,12.16,0.13,1920,0.88671875
0,0,256,0.97265625,2,12.24,0.12,12.02,0.09,1901,0.890625
0,0,256,0.9921875,3,12.39,0.13,12.17,0.09,1917,0.96875
0,0,256,0.9765625,4,12.5,0.14,12.23,0.13,1923,0.96875
0,0,256,0.984375,5,12.54,0.44,11.99,0.11,1883,0.97265625
0,0,256,0.98828125,6,12.56,0.23,12.18,0.15,1914,0.96875
0,0,256,0.9921875,7,12.41,0.2,12.08,0.13,1905,0.98046875
0,0,256,0.98828125,8,12.29,0.19,12.01,0.09,1892,0.984375
0,0,256,0.9921875,9,12.52,0.18,12.21,0.13,1927,0.98828125
0,0,256,1.0,10,4.21,0.17,3.9,0.13,617,0.98828125
0,1,256,0.8984375,0,12.58,0.31,12.08,0.19,1886,0.62109375
0,1,256,0.9609375,1,12.64,0.22,12.28,0.14,1920,0.8671875
0,1,256,0.97265625,2,12.49,0.22,12.15,0.12,1901,0.9609375
0,1,256,0.98046875,3,12.57,0.16,12.3,0.11,1917,0.953125
0,1,256,0.9765625,4,12.65,0.18,12.32,0.14,1923,0.859375
0,1,256,0.96484375,5,12.54,0.28,12.11,0.16,1883,0.94921875
0,1,256,0.97265625,6,12.57,0.16,12.3,0.11,1914,0.96875
0,1,256,0.97265625,7,12.55,0.19,12.21,0.15,1905,0.94921875
0,1,256,0.99609375,8,12.52,0.27,12.13,0.12,1892,0.9921875
0,1,256,0.99609375,9,12.66,0.15,12.37,0.14,1927,0.99609375
0,1,256,0.9921875,10,12.67,0.22,12.26,0.19,1917,0.9765625
1,109.17,0.19
1,0,256,0.88671875,0,12.59,0.45,12.01,0.13,1886,0.6171875
1,0,256,0.91015625,1,12.57,0.14,12.25,0.18,1920,0.60546875
1,0,256,0.953125,2,12.56,0.34,12.1,0.12,1901,0.9140625
1,0,256,0.9765625,3,12.48,0.18,12.18,0.12,1917,0.96484375
1,0,256,0.99609375,4,12.59,0.23,12.21,0.15,1923,0.96484375
1,0,256,0.9921875,5,12.45,0.25,11.96,0.24,1883,0.97265625
1,0,256,1.0,6,9.45,0.28,8.99,0.18,1422,0.98828125
1,1,256,0.92578125,0,12.67,0.44,12.09,0.15,1886,0.61328125
1,1,256,0.9765625,1,12.71,0.24,12.24,0.22,1920,0.9140625
1,1,256,0.9765625,2,12.37,0.14,12.15,0.08,1901,0.97265625
1,1,256,0.984375,3,12.69,0.16,12.24,0.3,1917,0.9765625
1,1,256,0.99609375,4,12.82,0.24,12.28,0.31,1923,0.97265625
1,1,256,0.98828125,5,12.28,0.15,11.99,0.14,1883,0.96484375
1,1,256,0.98828125,6,12.52,0.19,12.16,0.16,1914,0.99609375
2,145.36,0.17
2,0,256,0.89453125,0,12.53,0.16,12.28,0.09,1886,0.61328125
