0,110.18,13.18
0,0,256,0.88671875,0,12.19,0.14,11.91,0.14,1886,0.6171875
0,0,256,0.97265625,1,12.35,0.16,12.1,0.09,1920,0.91015625
0,0,256,0.953125,2,12.25,0.17,12.0,0.08,1901,0.921875
0,0,256,0.97265625,3,12.37,0.11,12.05,0.21,1917,0.94140625
0,0,256,0.98046875,4,12.64,0.15,12.09,0.4,1923,0.953125
0,0,256,1.0,5,11.79,0.13,11.13,0.53,1763,0.984375
0,1,256,0.8984375,0,12.47,0.23,12.15,0.09,1886,0.61328125
0,1,256,0.953125,1,12.62,0.14,12.37,0.11,1920,0.8984375
0,1,256,0.9765625,2,12.47,0.12,12.27,0.09,1901,0.9453125
0,1,256,0.984375,3,12.68,0.15,12.34,0.18,1917,0.94921875
0,1,256,0.98046875,4,12.7,0.18,12.39,0.13,1923,0.94921875
0,1,256,0.97265625,5,12.87,0.53,12.17,0.17,1883,0.9296875
0,2,256,0.9296875,0,12.14,0.12,11.93,0.09,1886,0.6015625
0,2,256,0.921875,1,12.41,0.12,12.15,0.13,1920,0.6171875
0,2,256,0.94921875,2,12.45,0.34,12.01,0.09,1901,0.87890625
0,2,256,0.9765625,3,12.4,0.2,12.12,0.08,1917,0.94921875
0,2,256,0.984375,4,12.55,0.18,12.16,0.21,1923,0.9453125
0,2,256,0.98828125,5,12.62,0.2,11.95,0.46,1883,0.97265625
0,3,256,0.9375,0,12.63,0.19,12.32,0.13,1886,0.60546875
0,3,256,0.96875,1,12.86,0.13,12.58,0.16,1920,0.92578125
0,3,256,0.95703125,2,12.87,0.25,12.47,0.15,1901,0.921875
0,3,256,0.98828125,3,12.81,0.13,12.52,0.16,1917,0.9765625
0,3,256,0.98046875,4,12.91,0.23,12.55,0.13,1923,0.96875
0,3,256,0.9921875,5,12.65,0.17,12.36,0.12,1883,0.98046875
1,105.47,0.17
1,0,256,0.9296875,0,12.55,0.2,12.19,0.16,1886,0.640625
1,0,256,0.9296875,1,12.79,0.3,12.35,0.14,1920,0.86328125
1,0,256,0.96875,2,12.74,0.39,12.23,0.12,1901,0.94140625
1,0,256,0.984375,3,12.7,0.19,12.35,0.15,1917,0.96875
1,0,256,0.98828125,4,12.71,0.2,12.35,0.15,1923,0.98046875
1,0,256,0.9921875,5,12.33,0.14,12.1,0.09,1883,0.98046875
1,0,256,0.98828125,6,12.51,0.13,12.29,0.09,1914,0.97265625
1,1,256,0.91796875,0,12.54,0.12,12.33,0.09,1886,0.625
1,1,256,0.96484375,1,12.72,0.21,12.41,0.1,1920,0.8828125
1,1,256,0.9765625,2,12.47,0.13,12.23,0.12,1901,0.9453125
1,1,256,0.98046875,3,13.05,0.58,12.37,0.11,1917,0.9609375
1,1,256,0.98828125,4,12.64,0.17,12.37,0.1,1923,0.98828125
1,1,256,0.99609375,5,12.39,0.17,12.12,0.1,1883,0.98828125
1,1,256,1.0,6,1.67,0.55,0.99,0.13,154,0.99609375
1,2,256,0.90234375,0,12.67,0.14,12.2,0.33,1886,0.609375
1,2,256,0.9296875,1,12.79,0.26,12.32,0.21,1920,0.828125
1,2,256,0.953125,2,12.57,0.21,12.21,0.14,1901,0.9453125
1,2,256,0.98046875,3,12.63,0.16,12.33,0.14,1917,0.9765625
1,2,256,0.984375,4,12.66,0.13,12.32,0.22,1923,0.9765625
