0,89.30,10.01
0,0,256,0.92578125,0,13.57,0.15,13.25,0.17,1886,0.62109375
0,0,256,0.953125,1,13.52,0.24,13.14,0.14,1920,0.87890625
0,0,256,0.98046875,2,13.38,0.21,13.05,0.12,1901,0.96875
0,0,256,1.0,3,8.62,0.2,8.33,0.08,1217,0.984375
0,1,256,0.8984375,0,13.46,0.15,13.18,0.13,1886,0.66015625
0,1,256,0.9453125,1,13.32,0.1,13.15,0.07,1920,0.87890625
0,1,256,0.984375,2,13.27,0.14,13.04,0.1,1901,0.953125
0,1,256,0.9921875,3,13.14,0.21,12.82,0.11,1917,0.984375
0,2,256,0.890625,0,13.49,0.13,13.22,0.14,1886,0.62890625
0,2,256,0.9453125,1,13.57,0.15,13.26,0.16,1920,0.859375
0,2,256,0.96484375,2,13.38,0.11,13.16,0.1,1901,0.94140625
0,2,256,0.98828125,3,13.19,0.17,12.95,0.07,1917,0.9765625
0,3,256,0.921875,0,13.82,0.19,13.54,0.1,1886,0.62109375
0,3,256,0.94140625,1,13.6,0.17,13.3,0.13,1920,0.875
0,3,256,0.9765625,2,13.28,0.12,12.98,0.18,1901,0.9453125
0,3,256,0.9921875,3,13.31,0.25,12.94,0.12,1917,0.984375
0,4,256,0.90625,0,13.46,0.19,13.18,0.1,1886,0.60546875
0,4,256,0.95703125,1,13.56,0.19,13.22,0.15,1920,0.8828125
0,4,256,0.9765625,2,13.45,0.11,13.2,0.14,1901,0.95703125
0,4,256,0.9921875,3,13.22,0.24,12.91,0.08,1917,0.9765625
0,5,256,0.9140625,0,13.85,0.18,13.6,0.07,1886,0.62109375
0,5,256,0.9765625,1,13.42,0.11,13.18,0.14,1920,0.91015625
0,5,256,0.9765625,2,13.27,0.14,13.01,0.12,1901,0.9453125
0,5,256,0.984375,3,13.31,0.19,12.99,0.13,1917,0.9765625
0,6,256,0.890625,0,13.71,0.11,13.45,0.14,1886,0.62890625
0,6,256,0.9609375,1,13.76,0.23,13.42,0.1,1920,0.89453125
0,6,256,0.97265625,2,13.49,0.1,13.29,0.1,1901,0.94921875
0,6,256,0.98828125,3,13.34,0.09,13.19,0.07,1917,0.98046875
0,7,256,0.91015625,0,13.3,0.15,13.06,0.09,1886,0.60546875
0,7,256,0.96875,1,13.39,0.12,13.18,0.08,1920,0.89453125
0,7,256,0.97265625,2,13.21,0.09,13.02,0.1,1901,0.94921875
0,7,256,0.96875,3,13.01,0.13,12.72,0.16,1917,0.97265625
0,8,256,0.90234375,0,13.51,0.23,13.2,0.09,1886,0.62109375
0,8,256,0.92578125,1,13.23,0.13,13.0,0.09,1920,0.8828125
0,8,256,0.984375,2,13.03,0.12,12.76,0.14,1901,0.96484375
0,8,256,1.0,3,8.35,0.11,8.15,0.09,1217,0.984375
0,9,256,0.9140625,0,13.67,0.21,13.39,0.07,1886,0.62890625
0,9,256,0.96484375,1,13.53,0.09,13.25,0.18,1920,0.9140625
0,9,256,0.98046875,2,13.51,0.29,13.13,0.09,1901,0.953125
0,9,256,0.98828125,3,13.37,0.13,13.1,0.13,1917,0.984375
0,10,256,0.89453125,0,13.43,0.14,13.14,0.15,1886,0.60546875
0,10,256,0.96875,1,13.32,0.13,13.11,0.08,1920,0.90625
0,10,256,0.9609375,2,13.02,0.1,12.79,0.13,1901,0.9375
0,10,256,0.98828125,3,12.89,0.12,12.64,0.13,1917,0.97265625
0,11,256,0.91796875,0,13.54,0.18,13.23,0.13,1886,0.62109375
0,11,256,0.953125,1,13.4,0.11,13.16,0.13,1920,0.91015625
0,11,256,0.953125,2,13.09,0.15,12.84,0.09,1901,0.9453125
0,11,256,0.9921875,3,13.05,0.15,12.76,0.13,1917,0.96875
0,12,256,0.90234375,0,13.55,0.16,13.27,0.12,1886,0.59765625
0,12,256,0.94921875,1,13.39,0.13,13.17,0.09,1920,0.90234375
0,12,256,0.9765625,2,13.12,0.15,12.88,0.1,1901,0.953125
0,12,256,0.98046875,3,13.12,0.34,12.68,0.1,1917,0.9609375
0,13,256,0.89453125,0,13.41,0.14,13.18,0.08,1886,0.62109375
0,13,256,0.94921875,1,13.49,0.19,13.22,0.07,1920,0.8984375
0,13,256,0.95703125,2,13.18,0.11,12.97,0.1,1901,0.9375
0,13,256,0.98046875,3,13.08,0.2,12.79,0.1,1917,0.9765625
0,14,256,0.88671875,0,13.64,0.26,13.27,0.11,1886,0.60546875
0,14,256,0.95703125,1,13.44,0.15,13.2,0.1,1920,0.91015625
0,14,256,0.984375,2,13.17,0.12,12.93,0.12,1901,0.94140625
0,14,256,1.0,3,8.43,0.19,8.15,0.08,1217,0.984375
0,15,256,0.90234375,0,13.64,0.21,13.34,0.09,1886,0.6015625
0,15,256,0.9453125,1,13.5,0.15,13.19,0.15,1920,0.8984375
0,15,256,0.96875,2,13.26,0.18,12.93,0.15,1901,0.9453125
0,15,256,0.9921875,3,12.85,0.1,12.67,0.08,1917,0.984375
1,81.99,0.15
1,0,256,0.90625,0,13.14,0.12,12.93,0.09,1886,0.609375
1,0,256,0.96484375,1,13.58,0.35,13.14,0.09,1920,0.90625
1,0,256,0.96875,2,13.21,0.13,12.98,0.11,1901,0.9453125
1,0,256,0.98828125,3,13.37,0.12,13.15,0.09,1917,0.9609375
1,1,256,0.8984375,0,13.25,0.12,13.05,0.08,1886,0.62109375
1,1,256,0.98046875,1,13.56,0.38,13.1,0.08,1920,0.89453125
1,1,256,0.98046875,2,13.14,0.14,12.86,0.15,1901,0.95703125
1,1,256,0.984375,3,13.35,0.13,13.12,0.1,1917,0.96875
1,2,256,0.8828125,0,13.07,0.09,12.89,0.09,1886,0.625
1,2,256,0.9140625,1,13.09,0.09,12.91,0.09,1920,0.625
1,2,256,0.9453125,2,13.33,0.16,13.05,0.12,1901,0.9140625
1,2,256,0.98046875,3,13.35,0.22,13.01,0.11,1917,0.953125
1,2,256,0.98828125,4,12.58,0.35,12.14,0.09,1923,0.984375
1,3,256,0.8984375,0,13.34,0.17,12.95,0.22,1886,0.61328125
1,3,256,0.9375,1,13.43,0.14,13.18,0.11,1920,0.8515625
1,3,256,0.984375,2,13.33,0.13,13.1,0.11,1901,0.98046875
